n_qubits,config_name,config_label,seed,L,mean_snr,median_snr,std_snr,min_snr,max_snr,n_params,n_active_params,n_deterministic_nonzero_params,n_inactive_zero_params,operationally_resolvable_fraction,deterministic_nonzero_labels,inactive_zero_labels,n_circuit_theta_params,n_residual_alpha_params,mean_abs_grad
6,local_and_residual,Local cost + residual,72,5,5.480644286906313,4.274888139806184,5.572626041393417,0.0,19.859401501999525,35,34,1,0,1.0,alpha_0,,30,5,0.28433380550881043
6,local_and_residual,Local cost + residual,73,5,5.768278391882173,4.037654025438074,6.211543367054381,0.0,26.820114330349977,35,34,1,0,1.0,alpha_0,,30,5,0.4229442285775709
6,local_and_residual,Local cost + residual,74,5,2.751744194960224,1.3748901310863615,3.401098931442139,0.0,12.394723202063654,35,34,1,0,1.0,alpha_0,,30,5,0.19633059249095172
6,local_and_residual,Local cost + residual,75,5,5.119250944559829,2.818702050064277,6.152183981227996,0.0,27.14646745658661,35,34,1,0,1.0,alpha_0,,30,5,0.30043756971104785
6,local_and_residual,Local cost + residual,76,5,5.1929522800154535,2.7604272213151013,6.084184737204466,0.0,26.559776759856113,35,34,1,0,1.0,alpha_0,,30,5,0.35287727002883285
6,local_and_residual,Local cost + residual,77,5,5.531928190539833,3.072199757064425,7.387804650449707,0.0,29.661533043225507,35,34,1,0,1.0,alpha_0,,30,5,0.37461269054361
6,local_and_residual,Local cost + residual,78,5,3.551759602544658,2.3003375884050876,3.5242641390380878,0.0,14.089237854457753,35,34,1,0,1.0,alpha_0,,30,5,0.2003196195432081
6,local_and_residual,Local cost + residual,79,5,7.416149420565652,3.4012564201342674,12.799604732234386,0.0,71.67208151226527,35,34,1,0,1.0,alpha_0,,30,5,0.45745731504339876
6,local_and_residual,Local cost + residual,80,5,3.26450413434768,2.321270027938228,4.427246463542147,0.0,23.93047976797388,35,34,1,0,1.0,alpha_0,,30,5,0.2002752344383181
6,local_and_residual,Local cost + residual,81,5,4.75400836724198,2.185394553350007,5.697909057466965,0.0,23.619214230132066,35,34,1,0,1.0,alpha_0,,30,5,0.2059367689623682
6,local_and_residual,Local cost + residual,82,5,3.850610056861883,2.878407081238823,5.014628477692335,0.0,24.5296682803656,35,34,1,0,1.0,alpha_0,,30,5,0.17766175721527042
6,local_and_residual,Local cost + residual,83,5,4.112730727473485,1.9466693196524574,5.822879160443714,0.0,26.99736725402229,35,34,1,0,1.0,alpha_0,,30,5,0.2836995673045405
6,local_and_residual,Local cost + residual,84,5,6.1724160619478585,2.6043720641392687,6.984165564772776,0.0,24.69302950542558,35,34,1,0,1.0,alpha_0,,30,5,0.4215657558647902
6,local_and_residual,Local cost + residual,85,5,4.055456063664116,1.9917955789523205,6.323009126492372,0.0,34.345122302656684,35,34,1,0,1.0,alpha_0,,30,5,0.22212558168590832
6,local_and_residual,Local cost + residual,86,5,6.044960886596604,5.795396665486036,4.736067365327338,0.0,15.71085529962833,35,34,1,0,1.0,alpha_0,,30,5,0.2180408659423986
6,local_and_residual,Local cost + residual,87,5,5.027755048580167,2.8346923114835842,5.185042684063872,0.0,19.963169695893466,35,34,1,0,1.0,alpha_0,,30,5,0.27803136045278604
6,local_and_residual,Local cost + residual,88,5,3.3827941398425234,1.4619814541629559,4.1923841132307516,0.0,14.898394130528303,35,34,1,0,1.0,alpha_0,,30,5,0.2021637783829834
6,local_and_residual,Local cost + residual,89,5,6.532244667795298,3.190407960289154,7.266233831472839,0.0,30.00825591387954,35,34,1,0,1.0,alpha_0,,30,5,0.228038580718053
6,local_and_residual,Local cost + residual,90,5,3.9503563330100526,1.7952448541923158,5.147059593810195,0.0,23.27457209505296,35,34,1,0,1.0,alpha_0,,30,5,0.24665914498480948
6,local_and_residual,Local cost + residual,91,5,4.0052195551700684,1.6864097633519333,4.998812336795784,0.0,17.29558938284525,35,34,1,0,1.0,alpha_0,,30,5,0.2774795928005045
6,local_and_residual,Local cost + residual,92,5,5.2519881002907765,1.6246775498357837,7.630184443795106,0.0,28.33156561647892,35,34,1,0,1.0,alpha_0,,30,5,0.20160527858085897
6,local_and_residual,Local cost + residual,93,5,5.1171903416192634,1.2773097305588061,7.148617753408475,0.0,30.6665029736912,35,34,1,0,1.0,alpha_0,,30,5,0.25913083711688595
6,local_and_residual,Local cost + residual,94,5,3.7660908479249304,1.927515117037424,4.7434674504934735,0.0,22.21905941415592,35,34,1,0,1.0,alpha_0,,30,5,0.28693672838525386
6,local_and_residual,Local cost + residual,95,5,5.304713518555656,4.4626467160670895,5.618887942116383,0.0,27.69942665096534,35,34,1,0,1.0,alpha_0,,30,5,0.24674871152947045
6,local_and_residual,Local cost + residual,96,5,3.829550711428561,2.9650793713011137,5.503262369366632,0.0,31.834324503407153,35,34,1,0,1.0,alpha_0,,30,5,0.1962781714632063
6,local_and_residual,Local cost + residual,97,5,6.293893564027931,4.440723163851354,6.642425044501232,0.0,25.761123074122967,35,34,1,0,1.0,alpha_0,,30,5,0.3828431186477432
6,local_and_residual,Local cost + residual,98,5,5.182989176643261,1.994935776540878,7.185759375239002,0.0,27.1081561801763,35,34,1,0,1.0,alpha_0,,30,5,0.20167227680511363
6,local_and_residual,Local cost + residual,99,5,7.8938982846246954,2.292158680815739,11.599409834590187,0.0,44.790693634456176,35,34,1,0,1.0,alpha_0,,30,5,0.1922919445448899
6,local_and_residual,Local cost + residual,100,5,5.541755295124504,2.976188449317907,6.738401365502339,0.0,24.316708433731453,35,34,1,0,1.0,alpha_0,,30,5,0.23220892978635865
6,local_and_residual,Local cost + residual,101,5,4.189906614810225,2.3986422580317126,4.605136654830778,0.0,18.49652927666421,35,34,1,0,1.0,alpha_0,,30,5,0.2680477019785809
6,local_and_residual,Local cost + residual,102,5,3.408069145325491,1.6834059239197283,3.891610249154393,0.0,13.676608336604234,35,34,1,0,1.0,alpha_0,,30,5,0.24002238084154048
6,local_and_residual,Local cost + residual,103,5,5.319179201494116,2.536032523210922,5.699208333216914,0.0,20.568170861740988,35,34,1,0,1.0,alpha_0,,30,5,0.24811012612749345
6,local_and_residual,Local cost + residual,104,5,3.74948993582042,2.3287188437204858,5.203017611846556,0.0,22.07626107154996,35,34,1,0,1.0,alpha_0,,30,5,0.22793035747164436
6,local_and_residual,Local cost + residual,105,5,6.823173302792911,3.1345600788453396,8.484909967024372,0.0,30.670811714643285,35,34,1,0,1.0,alpha_0,,30,5,0.3343668996711071
6,local_and_residual,Local cost + residual,106,5,4.990137761098437,3.8102627753452225,5.082266387972083,0.0,21.282727784889858,35,34,1,0,1.0,alpha_0,,30,5,0.3203280078581757
6,local_and_residual,Local cost + residual,107,5,6.706964166661641,2.3399262314066913,7.707130760002943,0.0,30.201764117928562,35,34,1,0,1.0,alpha_0,,30,5,0.22668191938064555
6,local_and_residual,Local cost + residual,108,5,6.665636916743774,4.607950330873426,7.103659162137249,0.0,33.218897000821386,35,34,1,0,1.0,alpha_0,,30,5,0.22954505411401693
6,local_and_residual,Local cost + residual,109,5,6.461037861728865,4.79397535839095,6.004734535257761,0.0,21.44252422325991,35,34,1,0,1.0,alpha_0,,30,5,0.25716218922516604
6,local_and_residual,Local cost + residual,110,5,4.129150699760329,2.8231683441663256,4.297147875363453,0.0,15.015411386478394,35,34,1,0,1.0,alpha_0,,30,5,0.21764786550223203
6,local_and_residual,Local cost + residual,111,5,5.134935195534761,1.789783866609454,7.861935960253854,0.0,38.30287302775263,35,34,1,0,1.0,alpha_0,,30,5,0.22370388685019976
6,local_and_residual,Local cost + residual,112,5,8.122831854734759,3.120138387335512,8.985828186529853,0.0,33.93585640883554,35,34,1,0,1.0,alpha_0,,30,5,0.42249267883297426
6,local_and_residual,Local cost + residual,113,5,8.578907584859545,4.776063412354709,9.981951881972261,0.0,32.62403866780027,35,34,1,0,1.0,alpha_0,,30,5,0.47026855779422
6,local_and_residual,Local cost + residual,114,5,4.223120135211626,2.190921399938156,4.429711722778306,0.0,15.226405432787505,35,34,1,0,1.0,alpha_0,,30,5,0.19009036295611867
6,local_and_residual,Local cost + residual,115,5,4.538969144173993,2.4409926059592353,6.646479261983676,0.0,36.418030758521176,35,34,1,0,1.0,alpha_0,,30,5,0.24799074348684463
6,local_and_residual,Local cost + residual,116,5,4.0435136055875995,2.682593744394899,4.250601300318909,0.0,18.91499347389046,35,34,1,0,1.0,alpha_0,,30,5,0.2691024803101496
6,local_and_residual,Local cost + residual,117,5,5.374187901080455,2.5119268570918223,7.102387247182383,0.0,27.046288264952164,35,34,1,0,1.0,alpha_0,,30,5,0.2224745382946991
6,local_and_residual,Local cost + residual,118,5,3.8662622211928133,2.0760417666191424,5.0298062443198805,0.0,24.416777290868424,35,34,1,0,1.0,alpha_0,,30,5,0.239828942629634
6,local_and_residual,Local cost + residual,119,5,3.748493698794246,1.4899357949857026,4.5840016258720135,0.0,15.705960004393454,35,34,1,0,1.0,alpha_0,,30,5,0.18751244732732375
6,local_and_residual,Local cost + residual,120,5,5.001985753038369,2.005351366592307,6.949631826306422,0.0,28.15029112685246,35,34,1,0,1.0,alpha_0,,30,5,0.26497601549412475
6,local_and_residual,Local cost + residual,121,5,4.403077533198996,2.612359783681749,4.14998867024781,0.0,13.622055714661721,35,34,1,0,1.0,alpha_0,,30,5,0.23059821413719364
6,local_and_residual,Local cost + residual,122,5,3.904532739309269,3.29441699428518,3.470865889162289,0.0,14.225827249796192,35,34,1,0,1.0,alpha_0,,30,5,0.19763490446078671
6,local_and_residual,Local cost + residual,123,5,6.47160844947206,3.1216934186336585,7.913168596110316,0.0,33.36784842412055,35,34,1,0,1.0,alpha_0,,30,5,0.45875265880828753
6,local_and_residual,Local cost + residual,124,5,4.910478483633009,2.3842622063008885,7.259249488663625,0.0,35.51181165543835,35,34,1,0,1.0,alpha_0,,30,5,0.35401889334817915
6,local_and_residual,Local cost + residual,125,5,7.029014671057455,3.7227191186609954,8.789400291005457,0.0,32.05364460485219,35,34,1,0,1.0,alpha_0,,30,5,0.5278323221097594
6,local_and_residual,Local cost + residual,126,5,6.8231880605264426,3.285554140351357,17.201574756486554,0.0,103.41883746409319,35,34,1,0,1.0,alpha_0,,30,5,0.2895512125166402
6,local_and_residual,Local cost + residual,127,5,6.085744574519863,4.168306484190739,6.8703856811636665,0.0,35.53632421201223,35,34,1,0,1.0,alpha_0,,30,5,0.31345740943422024
6,local_and_residual,Local cost + residual,128,5,5.3445611613318125,4.233222066093436,5.2325546711695194,0.0,17.70324080863151,35,34,1,0,1.0,alpha_0,,30,5,0.3893202472013586
6,local_and_residual,Local cost + residual,129,5,5.819717602856118,1.667044963517442,7.835001242045716,0.0,32.25519985193416,35,34,1,0,1.0,alpha_0,,30,5,0.23167854151423595
6,local_and_residual,Local cost + residual,130,5,5.367540164872384,2.5658458903626924,7.972948088462038,0.0,39.38346599620403,35,34,1,0,1.0,alpha_0,,30,5,0.22781343020272457
6,local_and_residual,Local cost + residual,131,5,5.2846004770365225,2.6177366946543676,6.733610391083943,0.0,27.180897356642532,35,34,1,0,1.0,alpha_0,,30,5,0.2994786456614442
6,local_and_residual,Local cost + residual,132,5,5.246309573831617,3.146864327423453,7.4409395801272895,0.0,37.381657440467016,35,34,1,0,1.0,alpha_0,,30,5,0.2471510158700321
6,local_and_residual,Local cost + residual,133,5,5.205135029714945,3.6845033974170427,5.224618055106501,0.0,18.089058866334756,35,34,1,0,1.0,alpha_0,,30,5,0.34454500591635656
6,local_and_residual,Local cost + residual,134,5,7.17372895577507,5.449982293439861,6.571401842910813,0.0,28.513545890783476,35,34,1,0,1.0,alpha_0,,30,5,0.35660565644257974
6,local_and_residual,Local cost + residual,135,5,4.507997813699063,2.2554723551506894,5.992399197558054,0.0,31.28521529111206,35,34,1,0,1.0,alpha_0,,30,5,0.27822349080344005
6,local_and_residual,Local cost + residual,136,5,4.495712311863649,2.2819021437658646,5.4558657069911805,0.0,21.348808834486626,35,34,1,0,1.0,alpha_0,,30,5,0.24026467664743464
6,local_and_residual,Local cost + residual,137,5,4.009700232014502,2.7358068507646003,4.572746648388443,0.0,19.268066722375977,35,34,1,0,1.0,alpha_0,,30,5,0.28823530570109274
6,local_and_residual,Local cost + residual,138,5,3.1361898763859806,1.8731918520001773,3.1424732319222657,0.0,11.212270479324962,35,34,1,0,1.0,alpha_0,,30,5,0.1772172101112948
6,local_and_residual,Local cost + residual,139,5,7.037890959417492,6.53481056271928,5.981734777598173,0.0,24.833616032976366,35,34,1,0,1.0,alpha_0,,30,5,0.37891711021464997
6,local_and_residual,Local cost + residual,140,5,3.8458939593660015,2.406690221937037,4.722852060905707,0.0,21.314813609604748,35,34,1,0,1.0,alpha_0,,30,5,0.27725807833806915
6,local_and_residual,Local cost + residual,141,5,2.977926419333162,2.1320899198521097,3.3716055743325333,0.0,16.056184999934306,35,34,1,0,1.0,alpha_0,,30,5,0.23774884606522706
6,local_and_residual,Local cost + residual,142,5,5.724357298000875,3.1117752600541264,7.392206035130723,0.0,33.78469049352598,35,34,1,0,1.0,alpha_0,,30,5,0.32878837382179554
6,local_and_residual,Local cost + residual,143,5,3.0203958520836705,1.6234311571298332,3.669864426530958,0.0,18.64728725736127,35,34,1,0,1.0,alpha_0,,30,5,0.17485023939533767
6,local_and_residual,Local cost + residual,144,5,4.679659538495417,2.254640089986567,6.87120138101208,0.0,38.44449617591852,35,34,1,0,1.0,alpha_0,,30,5,0.3591473258181735
6,local_and_residual,Local cost + residual,145,5,5.322265785405932,3.454183717863863,5.085286296616233,0.0,22.051860150225547,35,34,1,0,1.0,alpha_0,,30,5,0.34191822711160724
6,local_and_residual,Local cost + residual,146,5,2.6114432170898567,1.6405837367492255,2.9869310534406783,0.0,11.090523313952644,35,34,1,0,1.0,alpha_0,,30,5,0.17139369081960923
6,local_and_residual,Local cost + residual,147,5,5.728742119314169,3.414239876607194,6.613329115713362,0.0,21.959764663628924,35,34,1,0,1.0,alpha_0,,30,5,0.23497636432320793
6,local_and_residual,Local cost + residual,148,5,3.3107283214951395,1.4034472192838585,4.176250960228017,0.0,15.383866381764056,35,34,1,0,1.0,alpha_0,,30,5,0.21819996065198075
6,local_and_residual,Local cost + residual,149,5,5.609218318356372,4.188104003341266,6.110281158693555,0.0,24.295425905712623,35,34,1,0,1.0,alpha_0,,30,5,0.2555552405658246
6,local_and_residual,Local cost + residual,150,5,5.5938502007245,2.8490464111220017,8.083644050427473,0.0,31.696746341309026,35,34,1,0,1.0,alpha_0,,30,5,0.38164259052373367
6,local_and_residual,Local cost + residual,151,5,5.322967093524248,4.070426744961266,5.9989149595541695,0.0,24.398493795976297,35,34,1,0,1.0,alpha_0,,30,5,0.2894711818466665
6,local_and_residual,Local cost + residual,152,5,5.1155230039403055,4.164636720130504,5.500952457681318,0.0,27.468407967041266,35,34,1,0,1.0,alpha_0,,30,5,0.3078095244475844
6,local_and_residual,Local cost + residual,153,5,4.312548314519419,2.867261487101159,4.785367920259365,0.0,21.41442142368134,35,34,1,0,1.0,alpha_0,,30,5,0.2138944632179901
6,local_and_residual,Local cost + residual,154,5,3.7610150642863873,2.1280745533270244,4.345342457169672,0.0,16.883590647094874,35,34,1,0,1.0,alpha_0,,30,5,0.24824853215447706
6,local_and_residual,Local cost + residual,155,5,4.656085300997329,2.7670031162472073,4.705002478647225,0.0,18.60407113054935,35,34,1,0,1.0,alpha_0,,30,5,0.2562841067627864
6,local_and_residual,Local cost + residual,156,5,6.620686363464666,4.0574073084383455,8.81069367458632,0.0,40.868643447602686,35,34,1,0,1.0,alpha_0,,30,5,0.2380543472863719
6,local_and_residual,Local cost + residual,157,5,4.071699597960154,1.8296805435686987,5.733185707705539,0.0,27.60210430708313,35,34,1,0,1.0,alpha_0,,30,5,0.31473191367650016
6,local_and_residual,Local cost + residual,158,5,3.749880172897631,2.1501698301989514,3.9449752601072574,0.0,15.92972194874501,35,34,1,0,1.0,alpha_0,,30,5,0.3003895834725948
6,local_and_residual,Local cost + residual,159,5,3.0592661916748956,2.483891233575804,2.591810937952911,0.0,9.635918073415604,35,34,1,0,1.0,alpha_0,,30,5,0.19477094403913056
6,local_and_residual,Local cost + residual,160,5,5.0351182791773095,2.4934283309400076,5.854002174880232,0.0,19.990293323422343,35,34,1,0,1.0,alpha_0,,30,5,0.4152085911426252
6,local_and_residual,Local cost + residual,161,5,10.177746148294146,3.006904430648656,15.312369678452773,0.0,55.920450957623096,35,34,1,0,1.0,alpha_0,,30,5,0.4528494428540596
6,local_and_residual,Local cost + residual,162,5,5.988790867653792,2.2204402951418563,9.267586253914953,0.0,38.7637838886264,35,34,1,0,1.0,alpha_0,,30,5,0.40306376182197334
6,local_and_residual,Local cost + residual,163,5,5.043040729428501,3.263051807871552,6.021894985754034,0.0,22.689001138891225,35,34,1,0,1.0,alpha_0,,30,5,0.2611582685910464
6,local_and_residual,Local cost + residual,164,5,4.8494317476252915,3.839158110451246,5.346585212702434,0.0,18.72543762877269,35,34,1,0,1.0,alpha_0,,30,5,0.2294228921926829
6,local_and_residual,Local cost + residual,165,5,4.13150467427413,1.8055996220304653,6.92069513809049,0.0,29.36907726914909,35,34,1,0,1.0,alpha_0,,30,5,0.2364588346418816
6,local_and_residual,Local cost + residual,166,5,3.9549928952834543,3.08019073201195,3.6364828903020143,0.0,13.555586839988774,35,34,1,0,1.0,alpha_0,,30,5,0.25433084505542913
6,local_and_residual,Local cost + residual,167,5,4.115228374277907,2.8969197049127056,4.070967667450053,0.0,15.55584315620999,35,34,1,0,1.0,alpha_0,,30,5,0.2651583711141162
6,local_and_residual,Local cost + residual,168,5,4.11411252460819,2.6244335377476595,4.627254775448038,0.0,19.747655786522206,35,34,1,0,1.0,alpha_0,,30,5,0.3197339863413858
6,local_and_residual,Local cost + residual,169,5,2.6093344725860685,0.8697099456546789,3.2459719132422684,0.0,14.386133047690352,35,34,1,0,1.0,alpha_0,,30,5,0.17180751121454527
6,local_and_residual,Local cost + residual,170,5,5.687467706338616,3.022056517779329,7.779202492132749,0.0,38.28952311989863,35,34,1,0,1.0,alpha_0,,30,5,0.3571639971710225
6,local_and_residual,Local cost + residual,171,5,5.150824853755487,4.087117258441118,4.740611280258091,0.0,19.2853237257273,35,34,1,0,1.0,alpha_0,,30,5,0.2889657000630993
6,local_and_residual,Local cost + residual,172,5,4.434774323914352,3.437296032242317,4.714898754400209,0.0,22.295009261656674,35,34,1,0,1.0,alpha_0,,30,5,0.287578583718417
6,local_and_residual,Local cost + residual,173,5,5.145508113767178,3.1119964206912343,5.877518705066581,0.0,23.307535595755066,35,34,1,0,1.0,alpha_0,,30,5,0.2837770724441126
6,local_and_residual,Local cost + residual,174,5,4.680551055939937,3.539940195476788,5.267905141378387,0.0,23.54501770902365,35,34,1,0,1.0,alpha_0,,30,5,0.22886624237738537
6,local_and_residual,Local cost + residual,175,5,6.892528118964789,5.264476053984042,7.882732174934316,0.0,37.79606653204381,35,34,1,0,1.0,alpha_0,,30,5,0.2842074375135797
6,local_and_residual,Local cost + residual,176,5,5.238793488211529,3.1377370948023917,6.465666820369467,0.0,31.445949655515772,35,34,1,0,1.0,alpha_0,,30,5,0.27113476784823903
6,local_and_residual,Local cost + residual,177,5,5.2889868849273745,3.3275447782544694,6.109640316909867,0.0,26.236241621991038,35,34,1,0,1.0,alpha_0,,30,5,0.39736150848667373
6,local_and_residual,Local cost + residual,178,5,6.188583011352485,3.1976255382200165,6.71057365026583,0.0,24.973404463334113,35,34,1,0,1.0,alpha_0,,30,5,0.29966431258732606
6,local_and_residual,Local cost + residual,179,5,5.961337605226397,3.3407338906759603,8.575424326472298,0.0,48.27800925326384,35,34,1,0,1.0,alpha_0,,30,5,0.27237356358195786
6,local_and_residual,Local cost + residual,180,5,7.118485367781438,4.676055862499828,7.322405446042066,0.0,34.61844597518696,35,34,1,0,1.0,alpha_0,,30,5,0.23542367462329747
6,local_and_residual,Local cost + residual,181,5,3.9572696829144327,2.3320657678462657,5.042197883033928,0.0,26.034509201417013,35,34,1,0,1.0,alpha_0,,30,5,0.2652396198106418
6,local_and_residual,Local cost + residual,182,5,3.550531442567049,1.1934700295829277,4.266031094373494,0.0,14.361164379395419,35,34,1,0,1.0,alpha_0,,30,5,0.23769566966567213
6,local_and_residual,Local cost + residual,183,5,4.550456891374303,3.2826689870725074,4.558807923399744,0.0,17.481875769276414,35,34,1,0,1.0,alpha_0,,30,5,0.2752940343649339
6,local_and_residual,Local cost + residual,184,5,4.153204137456728,2.450469853101783,4.811093359160602,0.0,19.206288316136416,35,34,1,0,1.0,alpha_0,,30,5,0.27853338998725263
6,local_and_residual,Local cost + residual,185,5,5.1964132463387145,3.9483514680592164,4.837556409975396,0.0,16.20504886212397,35,34,1,0,1.0,alpha_0,,30,5,0.3157904005384563
6,local_and_residual,Local cost + residual,186,5,3.7459478412186185,1.4148819055376247,5.368071371727481,0.0,22.818815500815028,35,34,1,0,1.0,alpha_0,,30,5,0.2160037484939799
6,local_and_residual,Local cost + residual,187,5,4.107820675462222,2.2877139130103736,5.074546714698145,0.0,19.851858206875004,35,34,1,0,1.0,alpha_0,,30,5,0.22737849898406037
6,local_and_residual,Local cost + residual,188,5,5.556472311554322,3.8850802397867548,6.860258681829773,0.0,27.628182630094727,35,34,1,0,1.0,alpha_0,,30,5,0.20910579131183404
6,local_and_residual,Local cost + residual,189,5,4.552071746726552,3.6742904114401207,4.051183810416074,0.0,13.475333901639456,35,34,1,0,1.0,alpha_0,,30,5,0.19586944320465344
6,local_and_residual,Local cost + residual,190,5,5.350499811052738,3.5099684278673893,8.896013750164428,0.0,52.4247299342239,35,34,1,0,1.0,alpha_0,,30,5,0.2746863104054932
6,local_and_residual,Local cost + residual,191,5,5.172755148171536,2.070187456389938,6.101646893638502,0.0,20.176858000242255,35,34,1,0,1.0,alpha_0,,30,5,0.24215024501104065
6,local_and_residual,Local cost + residual,192,5,4.56374393858654,2.7781316895747725,5.438789896575515,0.0,20.697375017438958,35,34,1,0,1.0,alpha_0,,30,5,0.2330379115317087
6,local_and_residual,Local cost + residual,193,5,4.593018210424016,2.835508185324546,4.26756427539785,0.0,14.045939938988433,35,34,1,0,1.0,alpha_0,,30,5,0.33287002953206146
6,local_and_residual,Local cost + residual,194,5,4.838809090684036,2.30656087175068,7.418121395835891,0.0,38.78263949507071,35,34,1,0,1.0,alpha_0,,30,5,0.2701423761189924
6,local_and_residual,Local cost + residual,195,5,5.806177356239606,2.093887735540824,7.922575941588391,0.0,30.597963024924695,35,34,1,0,1.0,alpha_0,,30,5,0.2747564611337024
6,local_and_residual,Local cost + residual,196,5,6.08681460594161,2.5209929269359566,10.690469859541242,0.0,48.13787586011337,35,34,1,0,1.0,alpha_0,,30,5,0.25128628386250096
6,local_and_residual,Local cost + residual,197,5,5.845001236533613,3.0361716866369663,7.36912306415553,0.0,29.923416419992776,35,34,1,0,1.0,alpha_0,,30,5,0.3516749242384701
6,local_and_residual,Local cost + residual,198,5,4.589402216099099,2.501949993607595,5.269534968352316,0.0,22.5522597620045,35,34,1,0,1.0,alpha_0,,30,5,0.23318338477297032
6,local_and_residual,Local cost + residual,199,5,3.7137528818917485,1.5580782935211004,4.50876346055861,0.0,16.88920167031285,35,34,1,0,1.0,alpha_0,,30,5,0.19091896533750166
6,local_cost_only,Local cost only,0,8,3.483422852202849,2.3097823395959614,4.17782353311282,0.0,22.104619357576723,48,48,0,0,1.0,,,48,0,0.0741072379287301
6,local_cost_only,Local cost only,1,8,3.560404973730904,2.0464756810538893,4.607876187926176,0.0,21.470913114478858,48,48,0,0,1.0,,,48,0,0.07355523592927747
6,local_cost_only,Local cost only,2,8,3.442144764330689,1.6626347638316745,3.910398108286176,0.0,14.683330347224912,48,48,0,0,1.0,,,48,0,0.07479469820967499
6,local_cost_only,Local cost only,3,8,3.9704359124042767,3.035997201537139,4.093946999676396,0.0,15.814987755148294,48,48,0,0,1.0,,,48,0,0.08562045123465178
6,local_cost_only,Local cost only,4,8,4.1517920414614595,2.6449183259359716,5.006050151334552,0.0,25.17547798553963,48,48,0,0,1.0,,,48,0,0.08856075344539249
6,local_cost_only,Local cost only,5,8,3.0567154601781303,2.180276469081352,3.015272468672742,2.3274657001027537e-16,10.998068490880167,48,48,0,0,1.0,,,48,0,0.06753044547036581
6,local_cost_only,Local cost only,6,8,3.7526817746343206,3.3387507049089207,3.8039913904574663,0.0,16.755150726643393,48,48,0,0,1.0,,,48,0,0.08201490739397495
6,local_cost_only,Local cost only,7,8,2.494645087245137,0.9181225263852331,3.832464136516077,0.0,20.16318374700092,48,48,0,0,1.0,,,48,0,0.054268697001376986
6,local_cost_only,Local cost only,8,8,3.610668759023495,2.6148865788887035,4.03380720250718,0.0,15.9483258282731,48,48,0,0,1.0,,,48,0,0.07847434618382777
6,local_cost_only,Local cost only,9,8,3.863869063834011,2.279627381666514,5.332288213354365,0.0,21.156666845410484,48,48,0,0,1.0,,,48,0,0.08089399486434329
6,local_cost_only,Local cost only,10,8,4.600348477463605,3.3592893744383066,4.71004957803375,0.0,20.24085479631841,48,48,0,0,1.0,,,48,0,0.09976297364999694
6,local_cost_only,Local cost only,11,8,3.296211307529086,1.7246129604859348,3.5724194871673327,2.3273793157498564e-16,14.752155766177976,48,48,0,0,1.0,,,48,0,0.07238823813317012
6,local_cost_only,Local cost only,12,8,5.225178892561765,2.5707649024176202,7.217728045730229,0.0,40.55133147292759,48,48,0,0,1.0,,,48,0,0.10596977952968285
6,local_cost_only,Local cost only,13,8,1.363554831243149,0.4663918143944913,2.5407229372277786,1.5516027639239565e-16,13.266711740127837,48,48,0,0,1.0,,,48,0,0.030041274680187732
6,local_cost_only,Local cost only,14,8,2.856764317257604,1.7078268118162763,3.7249299863860696,0.0,19.597651524521904,48,48,0,0,1.0,,,48,0,0.06225912243592616
6,local_cost_only,Local cost only,15,8,2.8434755504539133,1.5882152531141136,3.761863974349229,6.320494776830127e-16,17.096439224735033,48,48,0,0,1.0,,,48,0,0.061935123976618676
6,local_cost_only,Local cost only,16,8,3.7237002568001465,1.9707337090067831,3.715309470266701,0.0,12.385985737413382,48,48,0,0,1.0,,,48,0,0.08139900082930741
6,local_cost_only,Local cost only,17,8,3.8893947996351876,2.266161752535134,4.357431536724339,0.0,15.64458037572122,48,48,0,0,1.0,,,48,0,0.08427164793789799
6,local_cost_only,Local cost only,18,8,3.8999044067939255,2.63493692018801,5.156099892329812,0.0,22.614619281364686,48,48,0,0,1.0,,,48,0,0.08244027401908821
6,local_cost_only,Local cost only,19,8,3.5105960408685135,1.1161661651781705,5.4244163592550745,0.0,22.39199706425437,48,48,0,0,1.0,,,48,0,0.07456102273772901
6,local_cost_only,Local cost only,20,8,2.7328121568314727,1.2649379954187152,3.357218058998797,0.0,13.96167707949113,48,48,0,0,1.0,,,48,0,0.05907840180824536
6,local_cost_only,Local cost only,21,8,2.8998358282087895,1.1425231645126566,3.1965199816199386,0.0,10.640622767237925,48,48,0,0,1.0,,,48,0,0.06364270730721773
6,local_cost_only,Local cost only,22,8,3.3702580878830406,1.9206135603763115,3.527969756316621,0.0,14.096977957977753,48,48,0,0,1.0,,,48,0,0.07377368315173735
6,local_cost_only,Local cost only,23,8,4.793310450565294,1.8378601085016089,6.947617378977125,0.0,27.242640516377374,48,48,0,0,1.0,,,48,0,0.10020635674679419
6,local_cost_only,Local cost only,24,8,3.962285188352767,2.5325420877216867,4.518571860890674,0.0,19.27891494067748,48,48,0,0,1.0,,,48,0,0.08600883417948695
6,local_cost_only,Local cost only,25,8,3.5398923610503474,1.655383758589176,4.787714960974812,1.5543605831518493e-16,25.161064019045185,48,48,0,0,1.0,,,48,0,0.07621409008301284
6,local_cost_only,Local cost only,26,8,2.4746139144777564,2.0320187743023106,2.7818442671517714,0.0,11.42202067516677,48,48,0,0,1.0,,,48,0,0.05459974240002045
