config_name,config_label,seed,L,mean_snr,median_snr,std_snr,min_snr,max_snr,n_params,n_finite_params,mean_abs_grad
local_cost_only,Local cost only,12,2,11.481096301923946,0.9405763093609512,25.639041627559187,0.0,79.05930474284615,8,8,0.14361027342444552
local_cost_only,Local cost only,13,2,8.929757096403511,2.3713868257377486,11.129559023877663,0.0,29.976269570681783,8,8,0.1741858321986135
local_cost_only,Local cost only,14,2,14.92706842053498,1.5765779004129339,20.31899385631418,6.225818561675937e-16,58.24066747991608,8,8,0.24191683839375566
local_cost_only,Local cost only,15,2,10.980313706805,6.679289538006964,11.88832847926182,0.0,31.2766371879887,8,8,0.20858416865238555
local_cost_only,Local cost only,16,2,7.540740401837921,1.8620990230364773,8.997635743102737,0.0,22.523764441623094,8,8,0.15112956425172366
local_cost_only,Local cost only,17,2,11.232314340988841,8.011052027402775,11.684455538893246,0.0,28.293241561891033,8,8,0.2196890055078862
local_cost_only,Local cost only,18,2,13.871684800439601,1.6710618759923308,22.546136675025632,0.0,64.12760331007243,8,8,0.2066653787970984
local_cost_only,Local cost only,19,2,26.192015095127324,1.4921195620284107,45.34951605613098,1.2928131218751188e-15,128.07933633004615,8,8,0.24393999707827113
local_cost_only,Local cost only,20,2,13.16692679207251,1.725080506105309,24.208965683760013,0.0,75.51274674601102,8,8,0.18714978089896536
local_cost_only,Local cost only,21,2,12.339965898918532,0.4196923438258142,19.20716154518368,0.0,53.67438350650078,8,8,0.20088328311184966
local_cost_only,Local cost only,22,2,9.781917296806924,1.4291946052413176,13.730451887949064,6.297669205068123e-16,37.74034410917245,8,8,0.18200853426155628
local_cost_only,Local cost only,23,2,11.896539252915444,9.766362712484579,12.141497468232497,1.3079626385253517e-15,27.583407580647975,8,8,0.22784751139875825
local_cost_only,Local cost only,24,2,7.044720399511078,1.3528798687497408,12.646138184081327,0.0,39.301718532720265,8,8,0.12695446571384028
local_cost_only,Local cost only,25,2,17.767076261879442,0.008707657178723014,33.23083647106459,0.0,102.48845880046808,8,8,0.21404157473830046
local_cost_only,Local cost only,26,2,18.68140252961721,0.11101269889268436,38.53185126545258,6.356266841482727e-16,119.19471019855285,8,8,0.19681565124318062
local_cost_only,Local cost only,27,2,6.645846921359989,0.7767215249043352,12.157895342453457,0.0,37.85839462837543,8,8,0.11992404936412088
local_cost_only,Local cost only,28,2,5.816211613010023,1.313130133818681,8.56862846498552,0.0,23.551730337697993,8,8,0.11110927507642065
local_cost_only,Local cost only,29,2,2.6750552661297426,0.3416898440875958,4.743537066168124,0.0,14.396827114967747,8,8,0.0565039022904457
local_cost_only,Local cost only,30,2,9.532656792140545,5.004127006306182,11.741115369935406,0.0,34.85085474812463,8,8,0.18518291897724778
local_cost_only,Local cost only,31,2,5.360107719643613,1.5435456908512442,8.391137361088374,0.0,26.278797825760485,8,8,0.10633369827974493
local_cost_only,Local cost only,32,2,8.602600159205856,1.386703266545,16.213763241466683,0.0,50.5733160458121,8,8,0.14279127761377708
local_cost_only,Local cost only,33,2,7.1871066232443575,3.074464489702655,9.116716703492598,0.0,26.91210098718029,8,8,0.14023955268539956
local_cost_only,Local cost only,34,2,17.963342544393264,0.13154555293899772,30.62376458154554,0.0,71.05262805532611,8,8,0.2160410364745296
local_cost_only,Local cost only,35,2,9.399144881426972,0.03440948415402159,20.99937784837951,0.0,64.64057191194202,8,8,0.13205322760579183
local_cost_only,Local cost only,36,2,10.142317425449447,0.7753060461081206,15.604973467807968,0.0,47.20054831146414,8,8,0.1794980583077304
local_cost_only,Local cost only,37,2,8.554528675461217,5.5366634141993165,9.300637501970709,3.1047867251936916e-16,24.704600763369164,8,8,0.17527721224342674
local_cost_only,Local cost only,38,2,38.67343577279641,0.0033120838269405017,66.71623963988948,0.0,166.69086216882997,8,8,0.24555698237186838
local_cost_only,Local cost only,39,2,38.94479660592639,0.060794807019227265,81.7692837041162,0.0,250.34741495466218,8,8,0.23895168310804543
local_cost_only,Local cost only,40,2,6.190020489901799,1.0325354212280016,7.728843077762933,0.0,20.137721078702935,8,8,0.1295636145542598
local_cost_only,Local cost only,41,2,11.677773720669355,0.5112081739764084,15.013680581228092,0.0,35.684861856166016,8,8,0.2137485162752197
local_cost_only,Local cost only,42,2,14.078429970539014,0.8143135179936157,31.292417966556755,1.2622947743548313e-15,96.22003375762462,8,8,0.1578018983245688
local_cost_only,Local cost only,43,2,6.3873042277859255,2.1229746469597375,9.412235655732008,0.0,28.84311933535102,8,8,0.12838440843780313
local_cost_only,Local cost only,44,2,10.134749012309557,0.5502067858358011,13.78688503088873,0.0,38.007687514161674,8,8,0.18947353871384787
local_cost_only,Local cost only,45,2,23.68691685354132,0.339797038253803,41.69083822372486,0.0,117.44243564670933,8,8,0.2330022778085107
local_cost_only,Local cost only,46,2,16.658880586903017,0.9680408591562115,23.07553333097627,0.0,55.464747504254795,8,8,0.251041756868626
local_cost_only,Local cost only,47,2,11.085306733171807,0.2257376464998713,27.326369551381823,6.329612517226923e-16,83.30023637988519,8,8,0.12510151724557578
local_cost_only,Local cost only,48,2,9.116125964099302,5.21255011578891,9.833324952125212,0.0,23.71428074767689,8,8,0.18084912858038094
local_cost_only,Local cost only,49,2,8.388343268729178,0.9758700958244565,12.12476697570462,0.0,36.32076841230104,8,8,0.16005455196095553
residual_only,Residual only,0,2,9.710463482079236,3.112531734544552,17.000074776712562,0.2996584770127673,56.80987273705063,10,9,2.1983689223067193
residual_only,Residual only,1,2,19.390612717060883,15.798273865893325,22.606474649601196,1.2308386173843158,81.02493242728647,10,9,1.004965998738168
residual_only,Residual only,2,2,3.1232858033057207,1.651308126900421,3.8537858343965983,0.4254658784655121,13.569657785406111,10,9,0.8877564203749209
