config_id,config_name,config_label,seed,L,mean_snr,median_snr,std_snr,min_snr,max_snr,n_params,n_finite_params,mean_abs_grad
1,baseline,Baseline (HEA),42,3,10.800234572518184,9.596569467425509,5.558562147221497,4.146986071354607,20.529080890536104,12,12,0.44603349393386543
1,baseline,Baseline (HEA),43,3,13.147870363332261,13.940951826420795,11.947292328466526,0.06050521454965078,34.354431142766295,12,12,0.5579852679431835
1,baseline,Baseline (HEA),44,3,8.939161981740284,7.398192718732343,5.41859494099645,1.1969695702218148,21.652673794595444,12,12,0.39119446730938573
1,baseline,Baseline (HEA),45,3,12.55610231887191,10.19136038653395,11.321208028090396,0.4184850567301698,37.727700211426246,12,12,0.466200048139227
1,baseline,Baseline (HEA),46,3,14.740394170834188,14.933640524875237,9.775580524192508,0.7242902966222226,28.821923912463106,12,12,0.6132045516494138
1,baseline,Baseline (HEA),47,3,9.506915275342658,5.194249971188503,11.570518154678563,0.8433496798125188,42.60810777579768,12,12,0.34457784169423533
1,baseline,Baseline (HEA),48,3,9.20259342350398,4.058321195030739,13.07340993927741,0.35348954548566547,49.894097400757,12,12,0.27872905837659095
1,baseline,Baseline (HEA),49,3,13.16305189570725,15.018799917303175,8.644551721438162,0.7301122632960453,27.61865661243613,12,12,0.5409464745545848
2,entanglement_only,Constrained entanglement only,0,3,12.478730775784356,9.934221272995647,10.144771469511328,1.105344227246083,29.37657305537462,12,12,0.41482525679354293
2,entanglement_only,Constrained entanglement only,1,3,11.98360932599005,10.744497185701444,8.991052010492371,2.089665244573648,38.41291321587102,12,12,0.4370037968635851
2,entanglement_only,Constrained entanglement only,2,3,11.287577400363524,11.701614550018704,7.010707910293038,0.3012854530626221,23.12353740307824,12,12,0.3710784193104036
2,entanglement_only,Constrained entanglement only,3,3,15.215360995779577,11.558874002826927,13.30349189438342,1.9690840634454783,43.45736854644106,12,12,0.5585472661118881
2,entanglement_only,Constrained entanglement only,4,3,20.88765011523652,24.705865797658507,9.140573372872726,0.6550749165491657,30.400180326443017,12,12,0.7489997009742707
2,entanglement_only,Constrained entanglement only,5,3,16.504676743950444,14.002008402314498,8.861602391774538,2.2484349545791944,35.182878336496955,12,12,0.6001572476869069
2,entanglement_only,Constrained entanglement only,6,3,15.969589001622692,9.848646574414307,12.722660846141915,1.971715032455822,39.722100166427545,12,12,0.6369544698846233
2,entanglement_only,Constrained entanglement only,7,3,14.608304968799496,7.036975839868231,15.492935160432028,0.6949366662409004,46.864715817658485,12,12,0.4761403235135761
2,entanglement_only,Constrained entanglement only,8,3,16.456541349216554,15.330259186901664,9.881035938722311,4.6490573731526075,34.52923600881848,12,12,0.5986968367219908
2,entanglement_only,Constrained entanglement only,9,3,17.802184367586822,16.541322275430858,8.267453839946642,6.857916501650099,32.77980031548603,12,12,0.5970732903784679
2,entanglement_only,Constrained entanglement only,10,3,14.171721294602056,20.09290044922364,10.055106683368207,0.3766825940896225,25.200322924774827,12,12,0.5110729136118656
2,entanglement_only,Constrained entanglement only,11,3,15.163462030710194,14.901681039954305,7.3663964210483535,3.9999536511999243,28.476881760953958,12,12,0.615303039609648
2,entanglement_only,Constrained entanglement only,12,3,11.324854336863842,10.22941600336914,6.010464601994746,2.1166082616298487,23.33352115448083,12,12,0.47029918332617554
2,entanglement_only,Constrained entanglement only,13,3,14.117310476626484,12.370548298870702,12.063270219068281,0.5242532236533028,37.22310306072207,12,12,0.4717221268911223
2,entanglement_only,Constrained entanglement only,14,3,11.16153948943478,8.64992535010972,6.24296114769887,4.728674268371895,20.857345656298072,12,12,0.4261581251577086
