task,task_label,n_qubits,config_id,config_name,config_label,seed,L,residual_reduction,mean_snr,median_snr,std_snr,min_snr,max_snr,n_params,n_finite_params,n_deterministic_params,deterministic_labels,mean_abs_grad
tfim_h2.0,"TFIM (J=1, h=2.0)",10,3,local_cost_only,Local cost function only,41,3,sum,4.076135982222307,3.2548378090461183e-15,10.285860600997681,0.0,47.65362767186624,30,30,0,,0.07261790674012682
tfim_h2.0,"TFIM (J=1, h=2.0)",10,3,local_cost_only,Local cost function only,42,3,sum,2.718259906385597,4.340695738487165e-15,6.6324282960365455,0.0,29.162840289828278,30,30,0,,0.05169459020247143
tfim_h2.0,"TFIM (J=1, h=2.0)",10,3,local_cost_only,Local cost function only,43,3,sum,5.468494905655863,4.181804142783497e-15,15.737855785986197,0.0,70.37264493620623,30,30,0,,0.07855663582972669
tfim_h2.0,"TFIM (J=1, h=2.0)",10,3,local_cost_only,Local cost function only,44,3,sum,4.028811472126621,1.8797088416151644e-15,8.812821513687297,0.0,37.8830837308999,30,30,0,,0.07861294776987847
tfim_h2.0,"TFIM (J=1, h=2.0)",10,3,local_cost_only,Local cost function only,45,3,sum,5.269332091171988,4.778613508192573e-15,10.43411118220454,0.0,35.42048393643491,30,30,0,,0.09760640298876457
tfim_h2.0,"TFIM (J=1, h=2.0)",10,3,local_cost_only,Local cost function only,46,3,sum,2.774090991352121,1.9401554898159986e-15,7.092697080683798,0.0,32.56944460271702,30,30,0,,0.054841503502899076
tfim_h2.0,"TFIM (J=1, h=2.0)",10,3,local_cost_only,Local cost function only,47,3,sum,4.40342963059692,1.2524371975133945e-15,16.530437397132918,0.0,91.0265550907563,30,30,0,,0.05905299001575648
tfim_h2.0,"TFIM (J=1, h=2.0)",10,3,local_cost_only,Local cost function only,48,3,sum,3.8165200560250385,6.188671081337578e-15,8.709740716871742,0.0,34.36350019421393,30,30,0,,0.07287023981735613
tfim_h2.0,"TFIM (J=1, h=2.0)",10,3,local_cost_only,Local cost function only,49,3,sum,1.5645968372369843,1.2265715895984374e-14,3.003750122660217,0.0,11.406161843781733,30,30,0,,0.028585868773449687
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,0,3,sum,3.6540081477517106,2.821889101773461,4.533745343415014,0.01565315471916281,21.745953247360134,33,32,1,alpha_0,1.0290729439122983
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,1,3,sum,3.7652234295698803,1.3655387119825186,7.946221534781749,0.028572493331836493,37.521737321004466,33,32,1,alpha_0,1.153475021788561
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,2,3,sum,2.5212532527752587,1.4553100444922502,3.1957920389961907,0.033648017289778114,13.459252505161416,33,32,1,alpha_0,1.4098481003163936
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,3,3,sum,3.625875743010403,2.751631676075308,3.525157371892141,0.0027584231808439074,13.482116452843053,33,32,1,alpha_0,1.2715665632197262
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,4,3,sum,4.408371861009072,2.0162105602773672,6.031689613696901,0.05204227375643558,23.355032524570557,33,32,1,alpha_0,1.8280004604744504
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,5,3,sum,3.481202227708775,1.9993614829682487,5.185646411005956,0.008025573980384781,24.915348944876015,33,32,1,alpha_0,1.1557759232569345
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,6,3,sum,4.286984538857227,2.8295381451472874,4.111001498416357,0.1772672459284227,15.43368102572466,33,32,1,alpha_0,1.3216069132280355
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,7,3,sum,4.196689679660385,3.647586559264206,3.696649997973557,0.0874638009840479,14.241055858167119,33,32,1,alpha_0,0.9384262668755677
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,8,3,sum,5.926224180249353,6.3549235563564475,4.67554116415319,0.026558640501772625,21.627957744354035,33,32,1,alpha_0,1.3610422681388346
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,9,3,sum,2.3664177184120394,2.0798009920553824,1.717959469262295,0.07909148120915259,6.796117307893479,33,32,1,alpha_0,1.0590921803593938
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,10,3,sum,2.801701501199932,1.5693571882671604,4.408050899104083,0.0016784682240477728,18.135248593197044,33,32,1,alpha_0,1.2744573177389946
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,11,3,sum,7.354230271844317,5.184353499601174,7.022420373991182,0.08610670172207163,24.657798377310634,33,32,1,alpha_0,1.5197480737735976
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,12,3,sum,3.09564128797578,1.6523653914592753,5.999640165452145,0.09253157812667998,34.99889278138962,33,32,1,alpha_0,1.551036355491747
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,13,3,sum,4.122861894190091,2.3156573393686353,5.496513379991702,0.06641101488135075,22.122246235047744,33,32,1,alpha_0,1.6483948807930229
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,14,3,sum,3.576818935645293,1.8990910826631842,5.1507263946870765,0.048101804419134135,22.246902942642684,33,32,1,alpha_0,1.9174963063958061
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,15,3,sum,2.952110740088955,2.0858433078434433,3.684133393510509,0.06221428347832398,19.084047786930746,33,32,1,alpha_0,1.120465114724181
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,16,3,sum,3.6512103781791203,2.4636948721921907,3.8153761440928267,0.0066143382362116735,14.37113854377554,33,32,1,alpha_0,1.6616363765661775
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,17,3,sum,2.622003737522178,1.4855954455884226,2.78947661575233,0.15947985968807696,11.131474867424581,33,32,1,alpha_0,1.3700101482406557
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,18,3,sum,2.358551385538095,1.8612492228594764,1.930017700336833,0.05801042945373033,7.543965932722915,33,32,1,alpha_0,1.1464441844621847
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,19,3,sum,4.847022122423477,3.031515563704247,4.649329023769951,0.3160504471287755,17.575181089280427,33,32,1,alpha_0,1.027395240804771
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,20,3,sum,3.9048824472720365,2.3638278019643337,4.645296772922044,0.05807878959811753,26.663984592641498,33,32,1,alpha_0,1.1854412608099556
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,21,3,sum,3.7067911487586733,1.1837405134832397,5.1390842158872125,0.004215197369898934,18.31219477211547,33,32,1,alpha_0,1.4366363734768701
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,22,3,sum,4.174700646104478,3.034600419146016,4.101187526612103,0.17913702388376915,19.144084286011413,33,32,1,alpha_0,1.169461634951397
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,23,3,sum,1.8338715251449442,0.8860336039036509,1.8219166241630624,0.18382208602234212,6.218429045955193,33,32,1,alpha_0,1.1507792086890611
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,24,3,sum,2.8286851475267216,2.503994767785922,2.2893656444680013,0.030590169688907244,8.782587231827565,33,32,1,alpha_0,1.1113504539706451
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,25,3,sum,3.858345083395889,2.7553391651482317,3.3561096810669775,0.04575468327756265,14.513256550377799,33,32,1,alpha_0,1.7974956533909552
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,26,3,sum,3.916321360484701,2.8127277078188944,3.7093870148249652,0.11061417636031598,14.750948852424143,33,32,1,alpha_0,1.0714801400547456
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,27,3,sum,2.7141331713454315,1.3429336403710985,3.411344953806299,0.31432034178493384,16.261745301092795,33,32,1,alpha_0,1.4043616458836223
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,28,3,sum,4.120327358652222,1.6672588988729604,5.730217118572735,0.057468969975785204,22.3354647867872,33,32,1,alpha_0,1.7167348949279975
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,29,3,sum,3.906404991452787,2.3803748763750305,5.493016446460872,0.12498214624204958,24.50164328563141,33,32,1,alpha_0,1.732441065643652
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,30,3,sum,3.2527648769533664,2.0099739954659652,3.294836252406664,0.10858626520086108,13.205371306779332,33,32,1,alpha_0,1.2063729831362684
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,31,3,sum,4.386657535571485,2.5982542340314465,4.837290973976795,0.05213600550944809,23.801222671865304,33,32,1,alpha_0,1.585481165727221
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,32,3,sum,2.2101823720537177,1.6239772060152093,1.815930573271303,0.08581541190305322,7.935555616321267,33,32,1,alpha_0,0.8623049290165083
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,33,3,sum,2.0034250845496966,1.3911814666178848,2.135203478630416,0.005836886842255317,8.406524949761833,33,32,1,alpha_0,0.9761078512010118
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,34,3,sum,5.115674920215687,4.520896731809046,3.903026841088658,0.47329706339195593,18.75219373071621,33,32,1,alpha_0,1.7159645886503483
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,35,3,sum,2.415643624851546,1.2756233674112794,3.6697208350018946,0.11032756283718627,15.813519551499759,33,32,1,alpha_0,1.0928016010547688
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,36,3,sum,2.610883581322562,1.8249249917760735,2.941353112322543,0.026598268135064728,15.905511886271572,33,32,1,alpha_0,1.1428044604781296
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,37,3,sum,3.1511347983424027,2.3275428294063074,2.9776456936324602,0.1501061096154001,13.149956231331647,33,32,1,alpha_0,1.4296277223244709
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,38,3,sum,4.217679086538368,3.263422029320477,3.824172039573777,0.034511214911372226,17.05842519541476,33,32,1,alpha_0,0.9698522767669728
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,39,3,sum,3.6947905654750137,3.3016062158212827,3.194151866848198,0.17263379231934203,10.532880527470972,33,32,1,alpha_0,1.0774918898132773
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,40,3,sum,2.752637179334367,2.1796064521022664,2.3597612970580317,0.021023179553665446,8.482502635710842,33,32,1,alpha_0,1.0617469982232317
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,41,3,sum,2.578752805439695,1.9166927550605906,2.5857052201551634,0.03807453070131368,12.500211095757843,33,32,1,alpha_0,1.1476345091445106
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,42,3,sum,1.7850420467781065,1.1580050410621505,1.8507692077369742,0.0017943186871774216,7.128054798997447,33,32,1,alpha_0,1.051452115260248
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,43,3,sum,4.98195682970956,3.0326318965595016,7.017598794962175,0.14868609701321464,38.479398929343105,33,32,1,alpha_0,1.5215026550793882
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,44,3,sum,4.008298402161622,2.356460156465331,4.91636046275479,0.019976555861025,20.436369518676294,33,32,1,alpha_0,1.5139744364527894
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,45,3,sum,4.748334644110184,2.8031357332685864,5.89739213034877,0.025388407008829866,27.28646521873998,33,32,1,alpha_0,1.646074804518652
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,46,3,sum,2.8441954596885375,1.8094037001493821,3.882771872393504,0.13670546845113443,17.32542048559393,33,32,1,alpha_0,1.3851733615845165
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,47,3,sum,3.4526707593641297,1.4240823744092246,4.958850814446874,0.11901080167427781,22.18406775953157,33,32,1,alpha_0,1.120148636912883
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,48,3,sum,5.141470235238073,3.566495692583736,4.748480420223809,0.06804691283876628,20.728864677514345,33,32,1,alpha_0,1.429361636199371
tfim_h2.0,"TFIM (J=1, h=2.0)",10,4,residual_only,Residual connections only,49,3,sum,2.460717326931608,1.5352477257240986,2.5991726682263607,0.03392439642543458,11.511423109579766,33,32,1,alpha_0,0.8964978087441012
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,0,3,sum,4.140140695433562,3.00093340573087e-15,9.491291739846142,0.0,40.640326379219644,30,30,0,,0.07830730860241332
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,1,3,sum,4.19937736191202,2.8678642305419913e-15,11.093298701121011,0.0,53.69681536906238,30,30,0,,0.07427140346868558
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,2,3,sum,2.4075338287703945,3.984302214583364e-15,6.365127583054517,0.0,28.99864211131117,30,30,0,,0.044766770405366065
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,3,3,sum,11.307655563850648,1.5567833408253917e-15,44.32393115090332,0.0,239.67771821242815,30,30,0,,0.08155363428830818
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,4,3,sum,1.8627885873324552,9.87397396138041e-15,4.608688013385354,0.0,17.115890652195453,30,30,0,,0.0387501214368396
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,5,3,sum,4.8264770406716915,2.3436321186952633e-15,21.076985009924375,0.0,117.3415337903149,30,30,0,,0.05103352161784592
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,6,3,sum,2.931433386136389,6.885930902514996e-15,8.880616401617644,0.0,44.741031185461296,30,30,0,,0.05289234536379806
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,7,3,sum,3.122164989816423,2.768273957608231e-15,7.1758716627245605,0.0,28.659773744788616,30,30,0,,0.06139893272700007
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,8,3,sum,3.836737480544402,2.5417275048499958e-15,8.628691577103018,6.354318762124989e-16,36.47299491968081,30,30,0,,0.07545270200151204
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,9,3,sum,5.426401053644554,2.6524351330692742e-15,12.09182709354603,0.0,40.22683517744076,30,30,0,,0.09740335827271007
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,10,3,sum,2.6801368683409397,6.7109055336568216e-15,7.897947774481252,0.0,42.21533883046373,30,30,0,,0.04763375590039827
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,11,3,sum,4.126561628162806,1.5724848409652957e-15,11.737966687256149,0.0,47.63556702165326,30,30,0,,0.07052481466349494
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,12,3,sum,5.018832887666522,1.474234573049384e-15,20.90668356774008,0.0,115.91966501275958,30,30,0,,0.05584456449391329
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,13,3,sum,4.77756973783153,2.6206913202639786e-15,10.123245442665215,0.0,36.37829988926715,30,30,0,,0.09153814530252921
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,14,3,sum,3.0167456289396077,2.9345217341085133e-15,6.250384108241329,0.0,19.158808417779753,30,30,0,,0.059796972113303475
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,15,3,sum,2.6983061999051183,5.210407622021728e-15,5.667562989861513,0.0,23.493404914078763,30,30,0,,0.04958204625082171
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,16,3,sum,2.876188369078602,6.075910348147263e-15,6.076228109422575,0.0,18.86067797013538,30,30,0,,0.05932148279219455
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,17,3,sum,5.252530626580834,2.7242938331768482e-15,13.421199822922832,0.0,56.46694204890963,30,30,0,,0.08518983268404995
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,18,3,sum,3.144039482138097,6.655284724391208e-15,9.691041873349732,0.0,48.217121706607195,30,30,0,,0.05486671663060703
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,19,3,sum,1.8232736542623116,3.974666476672947e-15,4.840770350636543,0.0,22.099657037289923,30,30,0,,0.036720100822581106
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,20,3,sum,2.5054552890461634,1.2878545021326896e-15,8.174670787510754,0.0,35.80311273359957,30,30,0,,0.046135493323281186
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,21,3,sum,3.651192861643767,2.4916721634362045e-15,7.865549974535884,0.0,26.625260490360922,30,30,0,,0.07291920142474237
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,22,3,sum,3.0678260221909954,6.293886600066296e-15,7.868701514392749,0.0,34.793086651597264,30,30,0,,0.05884004642762661
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,23,3,sum,4.760301252003598,1.5567498785559745e-15,10.708183211871624,0.0,40.00430500349459,30,30,0,,0.08821825689692615
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,24,3,sum,2.195229452203799,3.178243608388288e-15,5.963707947038651,0.0,29.62605365166982,30,30,0,,0.04255557718624877
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,25,3,sum,3.181211415766309,2.560173631465355e-15,6.793678338066595,0.0,25.98918383796948,30,30,0,,0.0650458224950386
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,26,3,sum,6.293554554425254,2.84727025961751e-15,15.760988514600449,0.0,55.13779909777014,30,30,0,,0.09279275886983976
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,27,3,sum,3.2698555661936877,6.689170316568798e-15,6.581434325306965,0.0,20.520664540745337,30,30,0,,0.06068195095069139
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,28,3,sum,3.9523051847060438,1.2527384820480259e-15,8.165680423243908,0.0,27.538878172796128,30,30,0,,0.07869442761216043
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,29,3,sum,4.679657585375302,3.239576082027242e-15,10.93709512946014,0.0,36.3025618851042,30,30,0,,0.08433797907456271
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,30,3,sum,3.4788531711273203,2.871886768101988e-15,10.20525778465919,0.0,52.378965627683655,30,30,0,,0.0616119074309993
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,31,3,sum,2.4431369086206205,7.675032889536378e-15,6.345801492777146,0.0,27.064580976103276,30,30,0,,0.04921405564625273
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,32,3,sum,4.0296179969782795,2.57325092046527e-15,8.494430203933165,0.0,33.59616783954349,30,30,0,,0.07913141423552424
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,33,3,sum,1.5270769798099322,9.507434080207718e-15,4.126529413798419,0.0,19.173588494791556,30,30,0,,0.029086151513964938
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,34,3,sum,4.4424589555423495,2.6318069998791e-15,16.009717041046294,0.0,88.14638393675982,30,30,0,,0.06102794738589186
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,35,3,sum,2.9682143660596267,1.1639158930538493e-15,6.518722660336054,7.759439287025662e-17,24.66917492797465,30,30,0,,0.06140252179641818
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,36,3,sum,4.104381663888871,1.9290953554076287e-15,8.576891942791187,0.0,35.15891262702629,30,30,0,,0.08063411165678931
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,37,3,sum,3.3720971320200186,3.3162346283596397e-15,8.495900284315098,0.0,29.420192137556825,30,30,0,,0.06190769330573196
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,38,3,sum,4.806950809216664,4.722358140498429e-15,11.303836568986927,0.0,39.07086980062275,30,30,0,,0.08556724406026159
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,39,3,sum,4.0532252197289,5.004834983364605e-15,9.215152835937703,0.0,35.701283489813235,30,30,0,,0.0783482724448523
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,40,3,sum,2.448220521645616,3.7319217958699225e-15,4.903521666130666,0.0,19.458659735985435,30,30,0,,0.046744606469471504
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,41,3,sum,11.766407564408883,2.5728598178051758e-15,34.08221388951687,0.0,130.83744865057042,30,30,0,,0.10123801174874221
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,42,3,sum,3.729057902538368,2.5808247665597815e-15,11.783338162896095,0.0,63.349291223498106,30,30,0,,0.06175741599374026
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,43,3,sum,6.1606852668833785,2.0980730794284644e-15,18.682405319567817,1.5541282069840477e-16,93.62805123235408,30,30,0,,0.08532939714042455
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,44,3,sum,3.8680359394373918,1.3739355059464187e-15,8.337305596904786,0.0,33.94939476470862,30,30,0,,0.07421540099630934
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,45,3,sum,5.701972592839123,1.7155444548192336e-15,12.904224597238619,0.0,47.92370463802295,30,30,0,,0.09928393646588499
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,46,3,sum,3.7278461059169037,2.016863641841134e-15,8.125398220300477,0.0,36.10221652385413,30,30,0,,0.07215471010505965
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,47,3,sum,1.7890921251090701,1.017144271098441e-14,4.75509467167589,0.0,20.242525515582432,30,30,0,,0.03059424565089653
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,48,3,sum,3.2963553460133572,1.5595812636738792e-15,11.776474992306829,0.0,64.92574651895795,30,30,0,,0.052321324905432044
tfim_h2.0,"TFIM (J=1, h=2.0)",10,5,entanglement_local,Entanglement + local cost,49,3,sum,2.1177574163875503,3.1257841113389456e-15,5.9729665077119725,0.0,24.49454778214122,30,30,0,,0.04267013245049086
tfim_h2.0,"TFIM (J=1, h=2.0)",10,6,entanglement_residual,Entanglement + residual,0,3,sum,7.675293247032504,6.785030722215934,4.912601867436017,0.3879839607040161,23.656674037803512,33,32,1,alpha_0,1.6810317850223415
tfim_h2.0,"TFIM (J=1, h=2.0)",10,6,entanglement_residual,Entanglement + residual,1,3,sum,5.327796882863395,2.308759604538817,7.609665597225615,0.0585008260107906,36.93923605738136,33,32,1,alpha_0,1.5096913895057795
tfim_h2.0,"TFIM (J=1, h=2.0)",10,6,entanglement_residual,Entanglement + residual,2,3,sum,5.208012445544225,3.878299900761452,4.044271149673293,0.822719556210962,17.95192726379117,33,32,1,alpha_0,2.5829201901316483
tfim_h2.0,"TFIM (J=1, h=2.0)",10,6,entanglement_residual,Entanglement + residual,3,3,sum,7.377411053983972,5.916736608202953,6.602527843292771,0.07154909536143865,28.43295749186392,33,32,1,alpha_0,2.0807052516471733
tfim_h2.0,"TFIM (J=1, h=2.0)",10,6,entanglement_residual,Entanglement + residual,4,3,sum,6.411466884981991,4.766220102595846,6.2215045989908715,0.09759500098657226,31.46695589133487,33,32,1,alpha_0,2.361154687656276
tfim_h2.0,"TFIM (J=1, h=2.0)",10,6,entanglement_residual,Entanglement + residual,5,3,sum,10.127365527452577,6.180020461273282,12.155049467403543,0.30230882201280573,59.20177294636195,33,32,1,alpha_0,2.1293554972676327
tfim_h2.0,"TFIM (J=1, h=2.0)",10,6,entanglement_residual,Entanglement + residual,6,3,sum,7.065789705604336,5.447150720443433,5.108139305880104,0.0021587459206761127,18.994971644745156,33,32,1,alpha_0,1.6866182156707987
tfim_h2.0,"TFIM (J=1, h=2.0)",10,6,entanglement_residual,Entanglement + residual,7,3,sum,6.492943269269003,4.827372918915302,6.117064135329949,0.11081286098930777,23.95225628673797,33,32,1,alpha_0,1.4186034549523805
tfim_h2.0,"TFIM (J=1, h=2.0)",10,6,entanglement_residual,Entanglement + residual,8,3,sum,6.477204106794053,3.281462052431625,6.506188906113789,0.20442063853081577,20.979764641712844,33,32,1,alpha_0,1.2731076667124945
tfim_h2.0,"TFIM (J=1, h=2.0)",10,6,entanglement_residual,Entanglement + residual,9,3,sum,6.423088441141527,5.107148486578716,4.425814063360397,0.5810662838572298,19.62229077012667,33,32,1,alpha_0,2.055802737542977
tfim_h2.0,"TFIM (J=1, h=2.0)",10,6,entanglement_residual,Entanglement + residual,10,3,sum,7.119561577937834,5.495393956234453,5.957978530722796,0.043861184761497585,26.983797959022592,33,32,1,alpha_0,2.310067287056639
tfim_h2.0,"TFIM (J=1, h=2.0)",10,6,entanglement_residual,Entanglement + residual,11,3,sum,8.285892042938242,6.10117237135433,7.0486766195993855,0.626879884311213,34.11926736542287,33,32,1,alpha_0,1.4933180329120654
tfim_h2.0,"TFIM (J=1, h=2.0)",10,6,entanglement_residual,Entanglement + residual,12,3,sum,7.398097484179918,4.828848934751708,7.120884299494084,0.1264306953140333,28.819142605675722,33,32,1,alpha_0,3.244958450857272
tfim_h2.0,"TFIM (J=1, h=2.0)",10,6,entanglement_residual,Entanglement + residual,13,3,sum,10.62684703744312,5.334345852005935,13.031119279366587,0.14229916425761793,55.104040033452,33,32,1,alpha_0,3.091121175753463
tfim_h2.0,"TFIM (J=1, h=2.0)",10,6,entanglement_residual,Entanglement + residual,14,3,sum,5.948068448312684,4.507541463565902,6.550831469329154,0.6982232896478885,32.8862325995828,33,32,1,alpha_0,2.6041436459912353
