configuration_id,depth,budget,median_SNR_est,iqr_SNR_est,rms_SNR_est,fraction_SNR_est_geq_1,fraction_ci_excludes_zero,median_SNR_exact,median_absolute_bias,iqr_absolute_bias,sign_agreement_fraction,rms_exact_gradient_magnitude,exact_gradient_landscape_variance_across_inits,final_tfim_energy_mean,global_fidelity_mean,mean_entanglement_entropy,mean_purity,n_matched_observations,total_circuit_evaluations_mean
2,4,500,0.327730693416725,0.48961540098814776,0.7175680973808353,0.12760581174984206,0.484375,0.29099987078542866,0.0024566217909847555,0.005038557720429903,0.8225,0.042113793228749044,0.00045352226184988226,0.18785634764115625,0.05398206916462847,0.38294366687776477,0.8499747692758034,1600,500.0
2,4,1000,0.45425368506342784,0.7737664817608052,1.0538699871780166,0.2367758186397985,0.6025,0.4400108137235397,0.0013829468819449365,0.0029956435005716615,0.874375,0.042113793228749044,0.00045352226184988226,0.18785634764115625,0.05398206916462847,0.38294366687776477,0.8499747692758034,1600,1000.0
2,4,2000,0.6597914302869285,1.1390300559416944,1.5391609488005544,0.3644918444165621,0.6875,0.6672481114300266,0.0009984930205039545,0.002054689490976924,0.90875,0.042113793228749044,0.00045352226184988226,0.18785634764115625,0.05398206916462847,0.38294366687776477,0.8499747692758034,1600,2000.0
2,6,250,0.18257418583505539,0.20984088109261967,0.3258675722439971,0.013490725126475547,0.21625,0.07487320662049679,0.004038764028191725,0.008889022809835856,0.6716666666666666,0.030061829192580956,0.0001681261547857018,-0.11170826852110376,0.055437889515644795,0.3221278526803904,0.8718594473126129,2400,250.0
2,6,500,0.21405326817418316,0.2820316371703801,0.448196942828087,0.044011849344054166,0.30083333333333334,0.1592107727580894,0.002244550582611044,0.004967143236516295,0.7275,0.030061829192580956,0.0001681261547857018,-0.11170826852110376,0.055437889515644795,0.3221278526803904,0.8718594473126129,2400,500.0
2,6,1000,0.2959800803355701,0.41772923662634714,0.6416204783457394,0.09497907949790795,0.44958333333333333,0.2727456773509759,0.0012043967680823936,0.003060775579423163,0.81375,0.030061829192580956,0.0001681261547857018,-0.11170826852110376,0.055437889515644795,0.3221278526803904,0.8718594473126129,2400,1000.0
2,6,2000,0.4272206485148894,0.6535225810130734,0.9177280870358578,0.1834517342248224,0.5795833333333333,0.4289636090926219,0.000752916801755433,0.0019570770170634967,0.8533333333333334,0.030061829192580956,0.0001681261547857018,-0.11170826852110376,0.055437889515644795,0.3221278526803904,0.8718594473126129,2400,2000.0
3,1,250,1.5974608744921492,2.4060221180051196,2.579333592904201,0.6575,0.805,1.6413311962697477,0.004953185634712087,0.005947041308544919,0.935,0.10168386385002354,0.0005431414786566175,0.13435544892917903,0.046720832118519864,0.8139454004718933,0.6437681018293685,400,250.0
3,1,500,2.487110379685315,3.583548191586063,3.612980608265358,0.6975,0.845,2.377819210498792,0.0035283282971835944,0.00420549070423566,0.9575,0.10168386385002354,0.0005431414786566175,0.13435544892917903,0.046720832118519864,0.8139454004718933,0.6437681018293685,400,500.0
3,1,1000,3.39501712394574,4.854371125898732,5.1808560995912,0.7625,0.87,3.3387422390368346,0.0025486825651712397,0.0035687181987125284,0.97,0.10168386385002354,0.0005431414786566175,0.13435544892917903,0.046720832118519864,0.8139454004718933,0.6437681018293685,400,1000.0
